"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Greek A1+ Grammar 2","Δουλεύω ___ αεροδρόμιο της Αθήνας.","στο","στον","στου","στης","Αεροδρόμιο είναι ουδέτερο. σε + το = στο. Προσοχή: δεν είναι αρσενικό."
"Greek A1+ Grammar 2","Τα παιδιά πάνε ___ σχολείο με τα πόδια.","στο","στον","στη","στες","Σχολείο είναι ουδέτερο ενικού. σε + το = στο."
"Greek A1+ Grammar 2","Μένουμε ___ Ελλάδα δέκα χρόνια.","στην","σε η","στον","στης","Ελλάδα: θηλυκό αιτιατικής. σε + την = στην. Πριν από φωνήεν κρατάμε το -ν."
"Greek A1+ Grammar 2","Πηγαίνω ___ γιατρό το πρωί.","στον","στο","στη","στους","Ο γιατρός είναι αρσενικό ενικού. σε + τον = στον."
"Greek A1+ Grammar 2","Δίνω τα λεφτά ___ ταμία.","στον","στο","στης","στου","Ο ταμίας είναι αρσενικό ενικού. σε + τον = στον."
"Greek A1+ Grammar 2","Γράφω ένα γράμμα ___ γιαγιά μου.","στη","σε η","στον","στου","Γιαγιά: θηλυκό αιτιατικής. σε + τη(ν) = στη γιαγιά."
"Greek A1+ Grammar 2","Μιλάω ___ γονείς μου για τις διακοπές.","στους","στις","στα","στον","Οι γονείς = αρσενικό πληθυντικό. σε + τους = στους."
"Greek A1+ Grammar 2","Βάζω ζάχαρη ___ καφέ μου.","στον","στο","στου","σε ο","Ο καφές είναι αρσενικό ενικού. σε + τον = στον."
"Greek A1+ Grammar 2","Ταξιδεύω με ___ τρένο, όχι με αεροπλάνο.","το","τον","τη","τος","Τρένο: ουδέτερο αιτιατικής. με + το."
"Greek A1+ Grammar 2","Μιλάω με ___ άντρα της Μαρίας.","τον","το","τη","των","Άντρα: αρσενικό αιτιατικής, πριν από φωνήεν κρατάμε το -ν: με τον άντρα."
"Greek A1+ Grammar 2","Παίζω με ___ παιδιά στην αυλή.","τα","τους","τις","το","Παιδιά: ουδέτερο πληθυντικού αιτιατικής. με + τα."
"Greek A1+ Grammar 2","Έφερα ένα δώρο για ___ παππού μου.","τον","το","του","της","Παππού: αρσενικό αιτιατικής ενικού. για + τον = για τον παππού."
"Greek A1+ Grammar 2","Αγοράζω παιχνίδια για ___ ανίψια μου.","τα","τους","τις","το","Ανίψια: ουδέτερο πληθυντικό. για + τα."
"Greek A1+ Grammar 2","Ρωτάω για ___ ώρα του τρένου.","την","τες","τον","της","Ώρα: θηλυκό αιτιατικής ενικού. για + την ώρα."
"Greek A1+ Grammar 2","Ο καιρός σήμερα είναι ___.","ωραίος","ωραίο","ωραία","ωραίοι","Καιρός: αρσενικό ονομαστικής ενικού. Επίθετο: ωραίος."
"Greek A1+ Grammar 2","Η θάλασσα είναι ___ σήμερα.","ήρεμη","ήρεμος","ήρεμο","ήρεμοι","Θάλασσα: θηλυκό ονομαστικής ενικού. Επίθετο: ήρεμη."
"Greek A1+ Grammar 2","Αυτό το πρόβλημα είναι πολύ ___.","δύσκολο","δύσκολος","δύσκολη","δύσκολα","Πρόβλημα: ουδέτερο σε -μα, ενικού ονομαστικής. Επίθετο: δύσκολο."
"Greek A1+ Grammar 2","Τα μαθήματα σήμερα ήταν ___.","βαρετά","βαρετοί","βαρετός","βαρετές","Μαθήματα: ουδέτερο πληθυντικού. Επίθετο: βαρετά."
"Greek A1+ Grammar 2","Ο παππούς μου είναι πολύ ___.","γέρος","γέρο","γέροι","γέρη","Παππούς: αρσενικό ονομαστικής ενικού. Το επίθετο συμφωνεί: γέρος."
"Greek A1+ Grammar 2","Η σούπα είναι ακόμα ___.","ζεστή","ζεστός","ζεστό","ζεστές","Σούπα: θηλυκό ονομαστικής ενικού. Επίθετο: ζεστή."
"Greek A1+ Grammar 2","Οι δρόμοι σήμερα είναι ___ από τη βροχή.","επικίνδυνοι","επικίνδυνες","επικίνδυνα","επικίνδυνος","Δρόμοι: αρσενικό πληθυντικού ονομαστικής. Επίθετο: επικίνδυνοι."
"Greek A1+ Grammar 2","Αγόρασα ___ παπούτσια χθες.","καινούργια","καινούργιος","καινούργιες","καινούργιο","Παπούτσια: ουδέτερο πληθυντικό αιτιατικής. Επίθετο: καινούργια."
"Greek A1+ Grammar 2","Φοράει ένα ___ φόρεμα.","κόκκινο","κόκκινος","κόκκινη","κόκκινες","Φόρεμα: ουδέτερο ενικού αιτιατικής (-μα). Επίθετο: κόκκινο."
"Greek A1+ Grammar 2","Πίνω έναν ___ καφέ το πρωί.","ζεστό","ζεστός","ζεστή","ζεστά","Καφέ (ενικός αιτιατική αρσενικού): έναν … ζεστό. Το επίθετο στο αρσενικό αιτιατικής ενικού: ζεστό."
"Greek A1+ Grammar 2","Βλέπω μια ___ ταινία στο σινεμά.","ωραία","ωραίος","ωραίο","ωραίες","Ταινία: θηλυκό αιτιατικής ενικού. Επίθετο: ωραία."
"Greek A1+ Grammar 2","Έχω έναν ___ φίλο στη Θεσσαλονίκη.","παλιό","παλιός","παλιά","παλιοί","Φίλο: αρσενικό αιτιατικής ενικού. Επίθετο: παλιό."
"Greek A1+ Grammar 2","Βλέπω ___ σκυλιά στο πάρκο.","μικρά","μικροί","μικρές","μικρός","Σκυλιά: ουδέτερο πληθυντικό αιτιατικής. Επίθετο: μικρά."
"Greek A1+ Grammar 2","Η φίλη ___ δουλεύει σε τράπεζα.","μου","εγώ","με","εμέ","Κτητική αντωνυμία 1ου ενικού: μου, μετά το ουσιαστικό. Η φίλη μου."
"Greek A1+ Grammar 2","Πού είναι τα κλειδιά ___ ;","σου","εσύ","σε","εσένανε","Κτητική αντωνυμία 2ου ενικού: σου, μετά το ουσιαστικό. Τα κλειδιά σου."
"Greek A1+ Grammar 2","Ο Πέτρος βλέπει την αδερφή ___ στο πάρκο.","του","αυτός","τον","αυτόν","Κάτοχος: Πέτρος (αρσενικό). Κτητική 3ου ενικού αρσενικού: του. Την αδερφή του."
"Greek A1+ Grammar 2","Η Άννα πίνει τον καφέ ___.","της","αυτή","την","αυτήν","Κάτοχος: Άννα (θηλυκό). Κτητική 3ου ενικού θηλυκού: της, ανεξάρτητα από το γένος του ουσιαστικού (καφές = αρσ.)."
"Greek A1+ Grammar 2","Οι γονείς ___ μένουν στο χωριό.","μας","εμείς","εμάς","μας οι","Κτητική 1ου πληθυντικού: μας, μετά το ουσιαστικό, χωρίς άρθρο."
"Greek A1+ Grammar 2","Ξεχάσατε την ομπρέλα ___ στο τραπέζι.","σας","εσείς","εσάς","σου","Κτητική 2ου πληθυντικού: σας. Η ομπρέλα σας."
"Greek A1+ Grammar 2","Τα παιδιά τρώνε το φαγητό ___.","τους","αυτά","τα","αυτοί","Κάτοχος: τα παιδιά (3ο πληθυντικό). Κτητική: τους. Το φαγητό τους."
"Greek A1+ Grammar 2","Ο Γιάννης και η Ελένη φέρνουν τους φίλους ___.","τους","του","της","αυτοί","Δύο κάτοχοι (Γιάννης + Ελένη) = 3ο πληθυντικό. Κτητική: τους."
"Greek A1+ Grammar 2","Οι μαθητές τελειώνουν τις ασκήσεις ___.","τους","τις","αυτών","των","Κάτοχος: οι μαθητές (3ο πληθυντικό). Κτητική: τους, ανεξάρτητα από το γένος του ουσιαστικού (ασκήσεις = θηλ.)."
"Greek A1+ Grammar 2","Ο Νίκος και η αδερφή ___ ήρθαν μαζί.","του","της","τον","των","Ο κάτοχος είναι ο Νίκος (αρσενικό). Η αδερφή του — όχι «της», γιατί «της» θα σήμαινε ότι ο κάτοχος είναι θηλυκό."
"Greek A1+ Grammar 2","Το όνομά ___ είναι Μαρία. — Χαίρω πολύ!","μου","εγώ","εμένα","με","Κτητική 1ου ενικού: μου. Το όνομά μου."
"Greek A1+ Grammar 2","___ βιβλία διαβάζεις συνήθως; — Μυθιστορήματα.","Τι","Ποιος","Πώς","Πού","Ρωτάμε για κατηγορία/είδος χωρίς γνωστές επιλογές: Τι βιβλία."
"Greek A1+ Grammar 2","___ από τα δύο παιδιά είναι ο γιος σου;","Ποιο","Ποιος","Ποια","Τι","Διαλογή μεταξύ γνωστών ουδέτερων («παιδιά»): Ποιο."
"Greek A1+ Grammar 2","___ γυναίκα είναι η δασκάλα; — Η ψηλή.","Ποια","Ποιος","Ποιο","Πώς","Γυναίκα: θηλυκό ενικού ονομαστικής. Ερωτηματικό: Ποια."
"Greek A1+ Grammar 2","___ ώρα είναι; — Εφτά και μισή.","Τι","Πότε","Πώς","Ποια","Για την ώρα ρωτάμε «Τι ώρα είναι;» — παγιωμένη έκφραση."
"Greek A1+ Grammar 2","___ πήγες στο αεροδρόμιο; — Με ταξί.","Πώς","Πού","Ποιος","Πότε","Για τον τρόπο/μέσο μεταφοράς (απάντηση «με ταξί») ρωτάμε με «Πώς», όχι «Πού» (τόπος) ή «Πότε» (χρόνος)."
"Greek A1+ Grammar 2","___ είσαι σήμερα; Καλά, ευχαριστώ — μια χαρά.","Πώς","Ποιον","Τι","Ποιο","Για κατάσταση/αίσθημα απαντά το «καλά», άρα ρωτάμε με «Πώς είσαι;». Τα άλλα ερωτηματικά δεν συντάσσονται με το «είσαι» σε αυτή τη σημασία."
"Greek A1+ Grammar 2","___ τραγούδι ακούς τώρα; — Ένα ελληνικό.","Τι","Ποιος","Ποια","Πώς","Ρωτάμε για είδος/κατηγορία χωρίς γνωστές προκαθορισμένες επιλογές: Τι τραγούδι."
"Greek A1+ Grammar 2","___ άνθρωπο εμπιστεύεσαι περισσότερο;","Ποιον","Ποιος","Ποιο","Ποιοι","«Άνθρωπο» = αρσενικό αιτιατικής ενικού. Ερωτηματικό σε αιτιατική: Ποιον."
"Greek A1+ Grammar 2","___ κορίτσια είναι οι φίλες σου;","Ποια","Ποιες","Ποιοι","Ποιο","Κορίτσια: ουδέτερο πληθυντικό. Το «ποιος» στο ουδέτερο πληθυντικό: Ποια (όχι «ποιες», που είναι θηλυκό)."
"Greek A1+ Grammar 2","___ μέρα είναι σήμερα; — Τρίτη.","Τι","Πού","Πώς","Ποιον","Για τη μέρα: «Τι μέρα είναι σήμερα;» — παγιωμένη ερώτηση με «τι»."
"Greek A1+ Grammar 2","___ φίλους σου κάλεσες στο πάρτι;","Ποιους","Ποιοι","Ποιες","Ποιο","Φίλους: αρσενικό πληθυντικό αιτιατικής. Ερωτηματικό: Ποιους."
"Greek A1+ Grammar 2","___ δεν μου είπες την αλήθεια από την αρχή;","Γιατί","Πότε","Πού","Ποιο","Ρωτάμε για αιτία/λόγο: Γιατί."
